,id,er,player_id,earned_runs
5162,SDN201905040,er,baezp001,0
5163,SDN201905040,er,kellj001,3
5164,SDN201905040,er,garcy001,0
5165,SDN201905040,er,alexs001,0
5166,SDN201905040,er,strir001,0
5167,SDN201905040,er,jansk001,0
5168,SDN201905040,er,luccj001,3
5169,SDN201905040,er,wiecb001,3
5170,SDN201905040,er,warra001,0
5171,SDN201905040,er,erlir001,0
5172,SDN201905040,er,yatek001,1
5173,SDN201905050,er,maedk001,4
5174,SDN201905050,er,strir001,0
5175,SDN201905050,er,baezp001,0
5176,SDN201905050,er,jansk001,4
5177,SDN201905050,er,margn001,3
5178,SDN201905050,er,matop002,0
5179,SDN201905050,er,erlir001,2
5180,SDN201905050,er,warra001,0
5181,SDN201905060,er,degrj001,2
5182,SDN201905060,er,wilsj004,2
5183,SDN201905060,er,paddc001,0
5184,SDN201905060,er,stamc001,0
5185,SDN201905070,er,syndn001,4
5186,SDN201905070,er,lugos001,0
5187,SDN201905070,er,diaze006,1
5188,SDN201905070,er,quanc001,2
5189,SDN201905070,er,wiecb001,0
5190,SDN201905070,er,matop002,2
5191,SDN201905070,er,erlir001,0
5192,SDN201905070,er,stamc001,1
5193,SDN201905070,er,warra001,2
5194,SDN201905080,er,fontw001,2
5195,SDN201905080,er,gselr001,0
5196,SDN201905080,er,basht001,1
5197,SDN201905080,er,gagnd001,0
5198,SDN201905080,er,stram001,2
5199,SDN201905080,er,reyeg002,0
5200,SDN201905080,er,yatek001,0
5201,SDN201905160,er,willt002,1
5202,SDN201905160,er,lirif001,0
5203,SDN201905160,er,rodrr008,3
5204,SDN201905160,er,felim001,0
5205,SDN201905160,er,rivef001,0
5206,SDN201905160,er,lauee001,1
5207,SDN201905160,er,warra001,0
5208,SDN201905160,er,erlir001,1
5209,SDN201905160,er,stamc001,0
5210,SDN201905160,er,yatek001,0
5211,SDN201905170,er,lylej001,1
5212,SDN201905170,er,crick001,0
5213,SDN201905170,er,rivef001,2
5214,SDN201905170,er,luccj001,2
5215,SDN201905170,er,wiecb001,1
5216,SDN201905170,er,matop002,0
5217,SDN201905170,er,reyeg002,2
5218,SDN201905170,er,wislm001,0
5219,SDN201905180,er,duram002,0
5220,SDN201905180,er,braus002,2
5221,SDN201905180,er,felim001,0
5222,SDN201905180,er,crick001,0
5223,SDN201905180,er,lirif001,0
5224,SDN201905180,er,hartg001,0
5225,SDN201905180,er,margn001,6
5226,SDN201905180,er,matop002,0
5227,SDN201905180,er,wislm001,0
5228,SDN201905180,er,reyeg002,1
5229,SDN201905180,er,warra001,0
5230,SDN201905190,er,musgj001,3
5231,SDN201905190,er,hartg001,0
5232,SDN201905190,er,lirif001,0
5233,SDN201905190,er,rivef001,0
5234,SDN201905190,er,quanc001,5
5235,SDN201905190,er,erlir001,1
5236,SDN201905190,er,stamc001,0
5237,SDN201905190,er,wiecb001,0
5238,SDN201905200,er,weavl001,2
5239,SDN201905200,er,brada001,0
5240,SDN201905200,er,chafa001,0
5241,SDN201905200,er,paddc001,1
5242,SDN201905200,er,wingt001,0
5243,SDN201905200,er,warra001,0
5244,SDN201905200,er,stamc001,0
5245,SDN201905200,er,yatek001,0
5246,SDN201905210,er,greiz001,3
5247,SDN201905210,er,andrm001,0
5248,SDN201905210,er,stram001,2
5249,SDN201905210,er,matop002,0
5250,SDN201905210,er,stamc001,0
5251,SDN201905210,er,yatek001,0
5252,SDN201905220,er,kellm002,4
5253,SDN201905220,er,sherj001,1
5254,SDN201905220,er,mcfat001,0
5255,SDN201905220,er,hiray001,0
5256,SDN201905220,er,lopey001,0
5257,SDN201905220,er,lauee001,1
5258,SDN201905220,er,wingt001,0
5259,SDN201905220,er,warra001,1
5260,SDN201905220,er,yatek001,0
5261,SDN201905310,er,smitc006,2
5262,SDN201905310,er,brica001,2
5263,SDN201905310,er,brigj002,0
5264,SDN201905310,er,garcj006,1
5265,SDN201905310,er,luccj001,1
5266,SDN201905310,er,stamc001,0
5267,SDN201905310,er,matop002,1
5268,SDN201905310,er,yatek001,0
5269,SDN201906010,er,urenj001,3
5270,SDN201906010,er,guert001,0
5271,SDN201906010,er,anden001,0
5272,SDN201906010,er,conla001,0
5273,SDN201906010,er,margn001,4
5274,SDN201906010,er,perdl002,0
5275,SDN201906010,er,warra001,2
5276,SDN201906010,er,wiecb001,0
5277,SDN201906010,er,erlir001,2
5278,SDN201906020,er,richt001,0
5279,SDN201906020,er,chenw001,1
5280,SDN201906020,er,garcj006,0
5281,SDN201906020,er,brigj002,2
5282,SDN201906020,er,stram001,7
5283,SDN201906020,er,wislm001,2
5284,SDN201906020,er,wingt001,0
5285,SDN201906020,er,frant002,0
5286,SDN201906030,er,nolaa001,6
5287,SDN201906030,er,hammj003,2
5288,SDN201906030,er,davia003,0
5289,SDN201906030,er,riosy001,0
5290,SDN201906030,er,lauee001,1
5291,SDN201906030,er,wiecb001,1
5292,SDN201906030,er,erlir001,0
5293,SDN201906030,er,perdl002,0
5294,SDN201906040,er,eickj001,3
5295,SDN201906040,er,nicaj001,0
5296,SDN201906040,er,alvaj003,0
5297,SDN201906040,er,garce001,3
5298,SDN201906040,er,domis001,0
5299,SDN201906040,er,nerih001,0
5300,SDN201906040,er,paddc001,5
5301,SDN201906040,er,wiecb001,2
5302,SDN201906040,er,warra001,0
5303,SDN201906040,er,perdl002,1
5304,SDN201906050,er,arrij001,5
5305,SDN201906050,er,velav001,0
5306,SDN201906050,er,alvaj003,0
5307,SDN201906050,er,nicaj001,0
5308,SDN201906050,er,domis001,0
5309,SDN201906050,er,nerih001,0
5310,SDN201906050,er,quanc001,2
5311,SDN201906050,er,diazm004,0
5312,SDN201906050,er,wingt001,2
5313,SDN201906050,er,stamc001,3
5314,SDN201906050,er,yatek001,0
5315,SDN201906060,er,corbp001,3
5316,SDN201906060,er,sippt001,0
5317,SDN201906060,er,guerj002,0
5318,SDN201906060,er,gracm003,0
5319,SDN201906060,er,luccj001,4
5320,SDN201906060,er,wislm001,0
5321,SDN201906060,er,wingt001,0
5322,SDN201906060,er,stamc001,0
5323,SDN201906060,er,yatek001,0
5324,SDN201906070,er,fedde001,3
5325,SDN201906070,er,raint003,0
5326,SDN201906070,er,suerw002,0
5327,SDN201906070,er,dools001,2
5328,SDN201906070,er,margn001,0
5329,SDN201906070,er,diazm004,0
5330,SDN201906070,er,erlir001,0
5331,SDN201906070,er,wislm001,3
5332,SDN201906070,er,warra001,1
5333,SDN201906080,er,schem001,0
5334,SDN201906080,er,raint003,0
5335,SDN201906080,er,suerw002,1
5336,SDN201906080,er,dools001,0
5337,SDN201906080,er,lauee001,3
5338,SDN201906080,er,perdl002,0
5339,SDN201906080,er,reyeg002,0
5340,SDN201906090,er,stras001,1
5341,SDN201906090,er,barrk002,0
5342,SDN201906090,er,gracm003,1
5343,SDN201906090,er,guerj002,0
5344,SDN201906090,er,perdl002,0
5345,SDN201906090,er,erlir001,0
5346,SDN201906090,er,wingt001,0
5347,SDN201906090,er,stamc001,4
5348,SDN201906090,er,diazm004,0
5349,SDN201906170,er,chacj001,2
5350,SDN201906170,er,peraf001,0
5351,SDN201906170,er,albem001,0
5352,SDN201906170,er,luccj001,0
5353,SDN201906170,er,stamc001,0
5354,SDN201906170,er,yatek001,0
5355,SDN201906180,er,woodb005,4
5356,SDN201906180,er,burnc002,0
5357,SDN201906180,er,claua001,0
5358,SDN201906180,er,allel002,0
5359,SDN201906180,er,wingt001,1
5360,SDN201906180,er,yatek001,0
5361,SDN201906190,er,daviz001,5
5362,SDN201906190,er,housa001,0
5363,SDN201906190,er,jeffj001,3
5364,SDN201906190,er,guerj003,0
5365,SDN201906190,er,stram001,4
5366,SDN201906190,er,wislm001,0
5367,SDN201906190,er,wiecb001,2
5368,SDN201906190,er,reyeg002,1
5369,SDN201906190,er,perdl002,0
5370,SDN201906190,er,stamc001,0
5371,SDN201906280,er,wachm001,2
5372,SDN201906280,er,gallg001,1
5373,SDN201906280,er,lauee001,1
5374,SDN201906280,er,quanc001,0
5375,SDN201906280,er,perdl002,0
5376,SDN201906280,er,stamc001,0
5377,SDN201906280,er,yatek001,0
5378,SDN201906290,er,hudsd002,1
5379,SDN201906290,er,poncd001,4
5380,SDN201906290,er,leond003,1
5381,SDN201906290,er,paddc001,1
5382,SDN201906290,er,wiecb001,0
5383,SDN201906290,er,stocr001,0
5384,SDN201906300,er,mikom001,3
5385,SDN201906300,er,gallg001,0
5386,SDN201906300,er,milla002,0
5387,SDN201906300,er,gantj002,0
5388,SDN201906300,er,martc006,0
5389,SDN201906300,er,webbt001,0
5390,SDN201906300,er,leond003,0
5391,SDN201906300,er,luccj001,2
5392,SDN201906300,er,perdl002,0
5393,SDN201906300,er,stamc001,0
5394,SDN201906300,er,yatek001,0
5395,SDN201906300,er,quanc001,0
5396,SDN201906300,er,wiecb001,2
5397,SDN201907010,er,samaj001,2
5398,SDN201907010,er,holld003,0
5399,SDN201907010,er,allel002,6
5400,SDN201907010,er,matop002,3
5401,SDN201907010,er,wingt001,1
5402,SDN201907010,er,stocr001,3
5403,SDN201907020,er,beedt001,1
5404,SDN201907020,er,moror001,2
5405,SDN201907020,er,holld003,1
5406,SDN201907020,er,stram001,7
5407,SDN201907020,er,erlir001,0
5408,SDN201907020,er,stocr001,3
5409,SDN201907030,er,andes002,4
5410,SDN201907030,er,gottt001,0
5411,SDN201907030,er,moror001,0
5412,SDN201907030,er,dysos001,0
5413,SDN201907030,er,watst001,1
5414,SDN201907030,er,smitw002,0
5415,SDN201907030,er,quanc001,3
5416,SDN201907030,er,wiecb001,0
5417,SDN201907030,er,perdl002,4
5418,SDN201907030,er,stamc001,0
5419,SDN201907030,er,wingt001,0
5420,SDN201907030,er,erlir001,0
5421,SDN201907120,er,keucd001,1
5422,SDN201907120,er,soboc001,1
5423,SDN201907120,er,webbj002,0
5424,SDN201907120,er,jackl001,1
5425,SDN201907120,er,lamed001,4
5426,SDN201907120,er,munoa002,0
5427,SDN201907120,er,reyeg002,0
5428,SDN201907120,er,stram001,1
5429,SDN201907120,er,perdl002,0
5430,SDN201907130,er,tehej001,2
5431,SDN201907130,er,minta001,1
5432,SDN201907130,er,swara001,0
5433,SDN201907130,er,newcs001,0
5434,SDN201907130,er,jackl001,1
5435,SDN201907130,er,luccj001,2
5436,SDN201907130,er,wingt001,0
5437,SDN201907130,er,stamc001,1
5438,SDN201907130,er,reyeg002,1
5439,SDN201907130,er,yatek001,0
5440,SDN201907130,er,perdl002,3
5441,SDN201907140,er,sorom001,0
5442,SDN201907140,er,toust001,1
5443,SDN201907140,er,newcs001,0
5444,SDN201907140,er,soboc001,0
5445,SDN201907140,er,minta001,0
5446,SDN201907140,er,quanc001,0
5447,SDN201907140,er,stamc001,0
5448,SDN201907140,er,wingt001,4
5449,SDN201907140,er,munoa002,0
5450,SDN201907260,er,samaj001,1
5451,SDN201907260,er,moror001,0
5452,SDN201907260,er,dysos001,0
5453,SDN201907260,er,watst001,0
5454,SDN201907260,er,melam001,0
5455,SDN201907260,er,smitw002,0
5456,SDN201907260,er,luccj001,1
5457,SDN201907260,er,stram001,0
5458,SDN201907260,er,stamc001,0
5459,SDN201907260,er,yatek001,0
5460,SDN201907260,er,munoa002,0
5461,SDN201907260,er,allel002,1
5462,SDN201907270,er,andes002,4
5463,SDN201907270,er,gottt001,1
5464,SDN201907270,er,pomed001,0
5465,SDN201907270,er,coons001,0
5466,SDN201907270,er,quanc001,1
5467,SDN201907270,er,stamc001,0
5468,SDN201907270,er,baezm001,0
5469,SDN201907270,er,stram001,0
5470,SDN201907280,er,bumgm001,4
5471,SDN201907280,er,dysos001,0
5472,SDN201907280,er,smitw002,2
5473,SDN201907280,er,morea001,2
5474,SDN201907280,er,lauee001,0
5475,SDN201907280,er,perdl002,3
5476,SDN201907280,er,erlir001,2
5477,SDN201907290,er,hessd001,5
5478,SDN201907290,er,yacaj001,0
5479,SDN201907290,er,tated001,3
5480,SDN201907290,er,paddc001,1
5481,SDN201907290,er,munoa002,0
5482,SDN201907290,er,erlir001,0
5483,SDN201907300,er,eshet001,4
5484,SDN201907300,er,ynoag001,0
5485,SDN201907300,er,castm002,0
5486,SDN201907300,er,armss001,0
5487,SDN201907300,er,lamed001,3
5488,SDN201907300,er,stamc001,0
5489,SDN201907300,er,stram001,5
5490,SDN201907300,er,baezm001,0
5491,SDN201908080,er,grayj003,3
5492,SDN201908080,er,diazj006,0
5493,SDN201908080,er,shawb001,1
5494,SDN201908080,er,lauee001,3
5495,SDN201908080,er,stram001,0
5496,SDN201908080,er,castj007,0
5497,SDN201908080,er,stamc001,0
5498,SDN201908080,er,perdl002,0
5499,SDN201908090,er,freek001,3
5500,SDN201908090,er,daviw001,0
5501,SDN201908090,er,obers001,4
5502,SDN201908090,er,quanc001,0
5503,SDN201908090,er,wingt001,0
5504,SDN201908090,er,reyeg002,1
5505,SDN201908090,er,perdl002,0
5506,SDN201908100,er,gonzc002,5
5507,SDN201908100,er,bettc001,0
5508,SDN201908100,er,diazj006,2
5509,SDN201908100,er,mcgej001,1
5510,SDN201908100,er,paddc001,3
5511,SDN201908100,er,stamc001,2
5512,SDN201908100,er,munoa002,0
5513,SDN201908100,er,yatek001,0
5514,SDN201908110,er,marqg001,3
5515,SDN201908110,er,estec001,0
5516,SDN201908110,er,lamed001,2
5517,SDN201908110,er,stamc001,2
5518,SDN201908110,er,baezm001,0
5519,SDN201908110,er,stram001,2
5520,SDN201908110,er,edwac001,2
5521,SDN201908120,er,castd002,0
5522,SDN201908120,er,pruia001,1
5523,SDN201908120,er,roe-c001,0
5524,SDN201908120,er,drako001,0
5525,SDN201908120,er,kitta001,2
5526,SDN201908120,er,luccj001,3
5527,SDN201908120,er,perdl002,0
5528,SDN201908120,er,wingt001,3
5529,SDN201908120,er,edwac001,4
5530,SDN201908120,er,stram001,0
5531,SDN201908120,er,kinsi001,0
5532,SDN201908130,er,mckab001,4
5533,SDN201908130,er,castd002,0
5534,SDN201908130,er,anden001,0
5535,SDN201908130,er,roe-c001,0
5536,SDN201908130,er,alvaj004,0
5537,SDN201908130,er,pagae001,0
5538,SDN201908130,er,lauee001,3
5539,SDN201908130,er,stamc001,0
5540,SDN201908130,er,baezm001,3
5541,SDN201908130,er,erlir001,0
5542,SDN201908130,er,munoa002,0
5543,SDN201908130,er,yatek001,0
5544,SDN201908140,er,beekj001,5
5545,SDN201908140,er,delej003,1
5546,SDN201908140,er,pochc001,1
5547,SDN201908140,er,quanc001,2
5548,SDN201908140,er,stram001,0
5549,SDN201908140,er,perdl002,0
5550,SDN201908140,er,munoa002,0
5551,SDN201908140,er,yatek001,0
5552,SDN201908230,er,rodre004,0
5553,SDN201908230,er,smitj004,0
5554,SDN201908230,er,paddc001,6
5555,SDN201908230,er,erlir001,2
5556,SDN201908230,er,yarde001,2
5557,SDN201908230,er,baezm001,0
5558,SDN201908240,er,eovan001,2
5559,SDN201908240,er,waldm002,1
5560,SDN201908240,er,hernd004,0
5561,SDN201908240,er,brasr001,1
5562,SDN201908240,er,taylj001,0
5563,SDN201908240,er,barnm001,0
5564,SDN201908240,er,workb001,0
5565,SDN201908240,er,lamed001,4
5566,SDN201908240,er,stram001,0
5567,SDN201908240,er,munoa002,0
5568,SDN201908240,er,stamc001,0
5569,SDN201908240,er,yatek001,1
5570,SDN201908250,er,johnb004,3
5571,SDN201908250,er,brasr001,0
5572,SDN201908250,er,casha001,0
5573,SDN201908250,er,waldm002,0
5574,SDN201908250,er,barnm001,0
5575,SDN201908250,er,luccj001,1
5576,SDN201908250,er,stamc001,0
5577,SDN201908250,er,perdl002,0
5578,SDN201908250,er,munoa002,0
5579,SDN201908250,er,yatek001,0
5580,SDN201908260,er,may-d003,2
5581,SDN201908260,er,kolaa001,0
5582,SDN201908260,er,garcy001,0
5583,SDN201908260,er,sadlc002,0
5584,SDN201908260,er,lauee001,3
5585,SDN201908260,er,stram001,0
5586,SDN201908260,er,yatek001,0
5587,SDN201908270,er,buehw001,0
5588,SDN201908270,er,sadlc002,0
5589,SDN201908270,er,fergc001,0
5590,SDN201908270,er,martr004,0
5591,SDN201908270,er,quanc001,8
5592,SDN201908270,er,baezm001,0
5593,SDN201908270,er,erlir001,0
5594,SDN201908270,er,frant002,1
5595,SDN201908280,er,maedk001,2
5596,SDN201908280,er,kellj001,0
5597,SDN201908280,er,garcy001,0
5598,SDN201908280,er,kolaa001,0
5599,SDN201908280,er,baezp001,1
5600,SDN201908280,er,jansk001,1
5601,SDN201908280,er,sadlc002,0
5602,SDN201908280,er,wingt001,3
5603,SDN201908280,er,perdl002,0
5604,SDN201908280,er,stram001,0
5605,SDN201908280,er,baezm001,0
5606,SDN201908280,er,stamc001,1
5607,SDN201908280,er,munoa002,0
5608,SDN201908280,er,yatek001,0
5609,SDN201908280,er,margn001,0
5610,SDN201909060,er,melvt001,2
5611,SDN201909060,er,pazoj001,0
5612,SDN201909060,er,johnd005,0
5613,SDN201909060,er,estec001,0
5614,SDN201909060,er,diazj006,0
5615,SDN201909060,er,lamed001,1
5616,SDN201909060,er,baezm001,0
5617,SDN201909060,er,stram001,0
5618,SDN201909060,er,bednd001,0
5619,SDN201909070,er,hoffj003,3
5620,SDN201909070,er,howas002,0
5621,SDN201909070,er,parsw001,0
5622,SDN201909070,er,harvj001,0
5623,SDN201909070,er,luccj001,0
5624,SDN201909070,er,stamc001,0
5625,SDN201909070,er,munoa002,0
5626,SDN201909070,er,yatek001,0
5627,SDN201909080,er,lambp001,1
5628,SDN201909080,er,johnd005,0
5629,SDN201909080,er,shawb001,0
5630,SDN201909080,er,estec001,0
5631,SDN201909080,er,diazj006,0
5632,SDN201909080,er,tinoj001,1
5633,SDN201909080,er,howas002,0
5634,SDN201909080,er,almoy001,0
5635,SDN201909080,er,lauee001,1
5636,SDN201909080,er,bednd001,0
5637,SDN201909080,er,stram001,0
5638,SDN201909080,er,yatek001,0
5639,SDN201909080,er,stamc001,0
5640,SDN201909090,er,hendk001,1
5641,SDN201909090,er,wiecb001,0
5642,SDN201909090,er,milla003,0
5643,SDN201909090,er,norwj001,0
5644,SDN201909090,er,holld003,0
5645,SDN201909090,er,quanc001,8
5646,SDN201909090,er,yarde001,0
5647,SDN201909090,er,erlir001,2
5648,SDN201909090,er,guerj004,0
5649,SDN201909090,er,margn001,0
5650,SDN201909090,er,reyeg002,0
5651,SDN201909100,er,quinj001,4
5652,SDN201909100,er,chatt001,0
5653,SDN201909100,er,kintb001,2
5654,SDN201909100,er,ryank002,0
5655,SDN201909100,er,pheld001,0
5656,SDN201909100,er,wickr001,0
5657,SDN201909100,er,cishs001,1
5658,SDN201909100,er,bolar001,5
5659,SDN201909100,er,stamc001,0
5660,SDN201909100,er,stram001,0
5661,SDN201909100,er,bednd001,0
5662,SDN201909100,er,munoa002,3
5663,SDN201909100,er,yatek001,0
5664,SDN201909100,er,baezm001,0
5665,SDN201909110,er,hamec001,1
5666,SDN201909110,er,norwj001,0
5667,SDN201909110,er,wiecb001,0
5668,SDN201909110,er,unded001,2
5669,SDN201909110,er,strop001,0
5670,SDN201909110,er,paddc001,0
5671,SDN201909110,er,bednd001,0
5672,SDN201909110,er,wingt001,0
5673,SDN201909120,er,darvy001,0
5674,SDN201909120,er,ryank002,0
5675,SDN201909120,er,wickr001,1
5676,SDN201909120,er,lamed001,3
5677,SDN201909120,er,margn001,1
5678,SDN201909120,er,guerj004,0
5679,SDN201909120,er,perdl002,0
5680,SDN201909120,er,reyeg002,0
5681,SDN201909200,er,kellm002,0
5682,SDN201909200,er,lopey001,0
5683,SDN201909200,er,sherj001,0
5684,SDN201909200,er,lauee001,2
5685,SDN201909200,er,bednd001,0
5686,SDN201909200,er,wingt001,5
5687,SDN201909200,er,margn001,2
5688,SDN201909200,er,reyeg002,0
5689,SDN201909200,er,yarde001,0
5690,SDN201909210,er,weavl001,0
5691,SDN201909210,er,clart003,1
5692,SDN201909210,er,crics001,0
5693,SDN201909210,er,mcfat001,0
5694,SDN201909210,er,hiray001,0
5695,SDN201909210,er,ginkk001,0
5696,SDN201909210,er,chafa001,0
5697,SDN201909210,er,brada001,0
5698,SDN201909210,er,quanc001,1
5699,SDN201909210,er,stram001,1
5700,SDN201909210,er,baezm001,2
5701,SDN201909210,er,perdl002,0
5702,SDN201909220,er,ray-r002,4
5703,SDN201909220,er,andrm001,0
5704,SDN201909220,er,crics001,0
5705,SDN201909220,er,chafa001,0
5706,SDN201909220,er,lopey001,2
5707,SDN201909220,er,richg002,4
5708,SDN201909220,er,guerj004,0
5709,SDN201909220,er,erlir001,0
5710,SDN201909220,er,yarde001,0
5711,SDN201909220,er,stamc001,0
5712,SDN201909220,er,bednd001,0
5713,SDN201909220,er,yatek001,0
5714,SDN201909220,er,stram001,0
5715,SDN201909240,er,hillr001,0
5716,SDN201909240,er,gonst001,0
5717,SDN201909240,er,flord002,3
5718,SDN201909240,er,kolaa001,0
5719,SDN201909240,er,maedk001,0
5720,SDN201909240,er,uriaj001,0
5721,SDN201909240,er,baezp001,0
5722,SDN201909240,er,jansk001,0
5723,SDN201909240,er,bolar001,4
5724,SDN201909240,er,reyeg002,1
5725,SDN201909240,er,perdl002,0
5726,SDN201909240,er,stram001,0
5727,SDN201909240,er,baezm001,1
5728,SDN201909250,er,strir001,3
5729,SDN201909250,er,sadlc002,0
5730,SDN201909250,er,fergc001,0
5731,SDN201909250,er,garcy001,1
5732,SDN201909250,er,flord002,0
5733,SDN201909250,er,uriaj001,0
5734,SDN201909250,er,may-d003,0
5735,SDN201909250,er,jansk001,0
5736,SDN201909250,er,lamed001,4
5737,SDN201909250,er,perdl002,0
5738,SDN201909250,er,bednd001,1
5739,SDN201909250,er,stamc001,0
5740,SDN201909250,er,guerj004,1
5741,SDN201909260,er,kersc001,0
5742,SDN201909260,er,may-d003,0
5743,SDN201909260,er,baezp001,0
5744,SDN201909260,er,kolaa001,0
5745,SDN201909260,er,maedk001,0
5746,SDN201909260,er,luccj001,1
5747,SDN201909260,er,baezm001,0
5748,SDN201909260,er,stram001,0
5749,SDN201909260,er,reyeg002,0
5750,SDN201909260,er,yarde001,0
5751,KCA201903280,er,rodoc001,2
5752,KCA201903280,er,jonen001,0
5753,KCA201903280,er,burrr002,2
5754,KCA201903280,er,coved001,0
5755,KCA201903280,er,kellb003,0
5756,KCA201903280,er,kenni001,0
5757,KCA201903280,er,peraw001,2
5758,KCA201903280,er,diekj001,1
5759,KCA201903280,er,mccak002,0
5760,KCA201903280,er,boxbb001,0
5761,KCA201903300,er,loper003,4
5762,KCA201903300,er,banum001,2
5763,KCA201903300,er,jonen001,1
5764,KCA201903300,er,fry-j001,1
5765,KCA201903300,er,herrk001,0
5766,KCA201903300,er,coloa001,0
5767,KCA201903300,er,junij001,3
5768,KCA201903300,er,hillt002,0
5769,KCA201903300,er,boxbb001,3
5770,KCA201903300,er,diekj001,0
5771,KCA201903300,er,kenni001,0
5772,KCA201903310,er,gioll001,2
5773,KCA201903310,er,burrr002,0
5774,KCA201903310,er,herrk001,1
5775,KCA201903310,er,coloa001,0
5776,KCA201903310,er,lopej004,4
5777,KCA201903310,er,hillt002,0
5778,KCA201903310,er,mccak002,2
5779,KCA201903310,er,zimmk001,0
5780,KCA201903310,er,ellic001,0
5781,KCA201904020,er,berrj001,3
5782,KCA201904020,er,roget001,1
5783,KCA201904020,er,hildt001,0
5784,KCA201904020,er,parkb001,0
5785,KCA201904020,er,kellb003,3
5786,KCA201904020,er,hillt002,0
5787,KCA201904020,er,peraw001,0
5788,KCA201904020,er,diekj001,0
5789,KCA201904020,er,kenni001,1
5790,KCA201904020,er,boxbb001,1
5791,KCA201904030,er,gibsk002,5
5792,KCA201904030,er,mejia001,0
5793,KCA201904030,er,may-t001,0
5794,KCA201904030,er,parkb001,0
5795,KCA201904030,er,bailh001,3
5796,KCA201904030,er,barls001,1
5797,KCA201904030,er,hillt002,0
5798,KCA201904030,er,mccak002,0
5799,KCA201904030,er,diekj001,2
5800,KCA201904030,er,peraw001,1
5801,KCA201904080,er,hernf002,2
5802,KCA201904080,er,bradc002,2
5803,KCA201904080,er,eliar001,0
5804,KCA201904080,er,sadzc001,0
5805,KCA201904080,er,gearc001,1
5806,KCA201904080,er,bailh001,7
5807,KCA201904080,er,hillt002,2
5808,KCA201904080,er,mccak002,3
5809,KCA201904080,er,barls001,1
5810,KCA201904080,er,kenni001,0
5811,KCA201904090,er,gonzm005,2
5812,KCA201904090,er,brenb003,0
5813,KCA201904090,er,swara001,0
5814,KCA201904090,er,junij001,4
5815,KCA201904090,er,sparg001,2
5816,KCA201904090,er,diekj001,0
5817,KCA201904090,er,lover001,0
5818,KCA201904090,er,peraw001,0
5819,KCA201904100,er,kikuy001,3
5820,KCA201904100,er,festm001,2
5821,KCA201904100,er,rossz001,0
5822,KCA201904100,er,swara001,0
5823,KCA201904100,er,eliar001,0
5824,KCA201904100,er,fillh001,5
5825,KCA201904100,er,barls001,0
5826,KCA201904100,er,kenni001,0
5827,KCA201904100,er,diekj001,0
5828,KCA201904100,er,boxbb001,1
5829,KCA201904110,er,leakm001,4
5830,KCA201904110,er,gearc001,0
5831,KCA201904110,er,swane001,2
5832,KCA201904110,er,brenb003,0
5833,KCA201904110,er,sadzc001,0
5834,KCA201904110,er,lopej004,2
5835,KCA201904110,er,newbj001,1
5836,KCA201904110,er,lover001,0
5837,KCA201904110,er,peraw001,1
5838,KCA201904110,er,boxbb001,2
5839,KCA201904110,er,sparg001,1
5840,KCA201904120,er,carrc003,6
5841,KCA201904120,er,wittn001,0
5842,KCA201904120,er,olsot002,1
5843,KCA201904120,er,oterd001,0
5844,KCA201904120,er,pereo002,0
5845,KCA201904120,er,edwaj001,0
5846,KCA201904120,er,ramin001,0
5847,KCA201904120,er,kellb003,1
5848,KCA201904120,er,diekj001,0
5849,KCA201904120,er,kenni001,0
5850,KCA201904130,er,rodrj005,2
5851,KCA201904130,er,pereo002,0
5852,KCA201904130,er,andec002,1
5853,KCA201904130,er,bailh001,0
5854,KCA201904130,er,kenni001,0
5855,KCA201904130,er,peraw001,0
5856,KCA201904140,er,klubc001,6
5857,KCA201904140,er,wittn001,0
5858,KCA201904140,er,olsot002,1
5859,KCA201904140,er,ramin001,1
5860,KCA201904140,er,cimba001,0
5861,KCA201904140,er,handb001,1
5862,KCA201904140,er,junij001,5
5863,KCA201904140,er,lover001,3
5864,KCA201904140,er,newbj001,0
5865,KCA201904140,er,boxbb001,0
5866,KCA201904140,er,peraw001,0
5867,KCA201904260,er,skagt001,0
5868,KCA201904260,er,bardl001,0
5869,KCA201904260,er,bedrc001,0
5870,KCA201904260,er,andej005,1
5871,KCA201904260,er,duffd001,3
5872,KCA201904260,er,lover001,1
5873,KCA201904260,er,newbj001,0
5874,KCA201904260,er,fillh001,1
5875,KCA201904270,er,bedrc001,0
5876,KCA201904270,er,barrj003,7
5877,KCA201904270,er,strac001,2
5878,KCA201904270,er,ramin002,0
5879,KCA201904270,er,garcl005,0
5880,KCA201904270,er,lopej004,4
5881,KCA201904270,er,barls001,0
5882,KCA201904270,er,diekj001,0
5883,KCA201904270,er,kenni001,0
5884,KCA201904270,er,peraw001,0
5885,KCA201904280,er,harvm001,1
5886,KCA201904280,er,buttt001,1
5887,KCA201904280,er,roblh001,1
5888,KCA201904280,er,bailh001,4
5889,KCA201904280,er,lover001,0
5890,KCA201904280,er,liveb001,3
5891,KCA201904290,er,stanr002,0
5892,KCA201904290,er,chiry001,2
5893,KCA201904290,er,castd002,0
5894,KCA201904290,er,roe-c001,1
5895,KCA201904290,er,kellb003,5
5896,KCA201904290,er,boxbb001,0
5897,KCA201904290,er,barls001,1
5898,KCA201904290,er,diekj001,0
5899,KCA201904290,er,peraw001,2
5900,KCA201905011,er,stanr002,3
5901,KCA201905011,er,beekj001,0
