,id,extra_info
12703,CIN201909080,2nd; call was overturned - safe on dropped catch error
12704,CIN201909080,Mound Visit
12705,CIN201909080,Mound Visit
12706,CIN201909080,Mound Visit
12707,CIN201909080,Mound Visit
12708,CIN201909080,Mound Visit
12709,CIN201909200,On-field Delay
12710,CIN201909200,Mound Visit
12711,CIN201909200,Mound Visit
12712,CIN201909200,Mound Visit
12713,CIN201909200,On-field Delay
12714,CIN201909200,Mound Visit
12715,CIN201909210,Injury Delay
12716,CIN201909210,Mound Visit
12717,CIN201909210,Mound Visit
12718,CIN201909210,Injury Delay
12719,CIN201909210,Mound Visit
12720,CIN201909210,Mound Visit
12721,CIN201909210,"$Reds challenged call that Iglesias was out at home,"
12722,CIN201909210,claiming that he was safe and that catcher blocked
12723,CIN201909210,plate without ball; ball calls upheld - out at home
12724,CIN201909220,Injury Delay
12725,CIN201909220,Injury Delay
12726,CIN201909220,$Cano left with an injured foot
12727,CIN201909220,Mound Visit
12728,CIN201909220,Mound Visit
12729,CIN201909220,Mound Visit
12730,CIN201909220,Mound Visit
12731,CIN201909220,Mound Visit
12732,CIN201909220,$Reds challenged call taht Rosario was safe at 1st; call
12733,CIN201909220,overturned - ground out
12734,CIN201909220,Mound Visit
12735,CIN201909220,Mound Visit
12736,CIN201909240,Mound Visit
12737,CIN201909240,Injury Delay
12738,CIN201909240,Mound Visit
12739,CIN201909240,Mound Visit
12740,CIN201909240,Mound Visit
12741,CIN201909240,Mound Visit
12742,CIN201909240,On-field Delay
12743,CIN201909240,Mound Visit
12744,CIN201909250,Mound Visit
12745,CIN201909250,$Reds challenged call that Iglesias was out at 1st; call
12746,CIN201909250,upheld - ground out
12747,CIN201909250,Mound Visit
12748,CIN201909250,Injury Delay
12749,CIN201909250,Mound Visit
12750,CIN201909250,Mound Visit
12751,CIN201909250,Injury Delay
12752,CIN201909260,$Thames left with injured foot
12753,CIN201909260,Mound Visit
12754,CIN201909260,Mound Visit
12755,CIN201909260,$Brewers challenged call that Aquino was safe at 1st;
12756,CIN201909260,call overturned - ground out
12757,CIN201909260,Mound Visit
12758,CIN201909260,Mound Visit
12759,NYN201904040,Mound Visit
12760,NYN201904040,Mound Visit
12761,NYN201904040,Mound Visit
12762,NYN201904040,Mound Visit
12763,NYN201904040,Mound Visit
12764,NYN201904040,On-field Delay
12765,NYN201904060,Mound Visit
12766,NYN201904060,Mound Visit
12767,NYN201904060,Mound Visit
12768,NYN201904060,Mound Visit
12769,NYN201904060,Mound Visit
12770,NYN201904060,Mound Visit
12771,NYN201904060,Mound Visit
12772,NYN201904060,Mound Visit
12773,NYN201904070,Mound Visit
12774,NYN201904070,Mound Visit
12775,NYN201904070,Mound Visit
12776,NYN201904070,Mound Visit
12777,NYN201904070,Mound Visit
12778,NYN201904070,Mound Visit
12779,NYN201904070,Mound Visit
12780,NYN201904070,Mound Visit
12781,NYN201904090,Mound Visit
12782,NYN201904090,Mound Visit
12783,NYN201904090,Mound Visit
12784,NYN201904090,Mound Visit
12785,NYN201904090,Mound Visit
12786,NYN201904090,Mound Visit
12787,NYN201904090,Injury Delay
12788,NYN201904090,Mound Visit
12789,NYN201904090,Mound Visit
12790,NYN201904090,Mound Visit
12791,NYN201904090,Mound Visit
12792,NYN201904090,Mound Visit
12793,NYN201904100,Mound Visit
12794,NYN201904100,Mound Visit
12795,NYN201904100,Mound Visit
12796,NYN201904100,Mound Visit
12797,NYN201904100,Mound Visit
12798,NYN201904100,Mound Visit
12799,NYN201904100,Mound Visit
12800,NYN201904100,Mound Visit
12801,NYN201904100,$Twins challenged call that Astudillo was out at 1st; call
12802,NYN201904100,was upheld - double play
12803,NYN201904100,Mound Visit
12804,NYN201904220,Mound Visit
12805,NYN201904220,On-field Delay
12806,NYN201904220,"ej,harpb003,P,carlm901,Arguing balls and strikes"
12807,NYN201904220,$Harper ejected by HP umpire Carlson after complaining on
12808,NYN201904220,1-1 pitch to Hernandez and his own called strike 3 earlier
12809,NYN201904220,in the inning
12810,NYN201904220,Mound Visit
12811,NYN201904220,Injury Delay
12812,NYN201904220,Mound Visit
12813,NYN201904220,Mound Visit
12814,NYN201904230,Mound Visit
12815,NYN201904230,Injury Delay
12816,NYN201904230,$Nimmo left with an injured side
12817,NYN201904230,Mound Visit
12818,NYN201904230,Mound Visit
12819,NYN201904230,On-field Delay
12820,NYN201904240,Mound Visit
12821,NYN201904240,$Batter interference
12822,NYN201904240,Mound Visit
12823,NYN201904240,Mound Visit
12824,NYN201904240,Mound Visit
12825,NYN201904240,Mound Visit
12826,NYN201904240,Mound Visit
12827,NYN201904240,Mound Visit
12828,NYN201904240,On-field Delay
12829,NYN201904260,$Rain delay of 2 hours 42 minutes at start
12830,NYN201904260,Mound Visit
12831,NYN201904260,Mound Visit
12832,NYN201904260,Mound Visit
12833,NYN201904260,Mound Visit
12834,NYN201904260,Mound Visit
12835,NYN201904260,Injury Delay
12836,NYN201904270,Mound Visit
12837,NYN201904270,$Mets challenged call that Cain was out at 1st to complete
12838,NYN201904270,DP; call was upheld - double play
12839,NYN201904270,Injury Delay
12840,NYN201904270,Mound Visit
12841,NYN201904270,Mound Visit
12842,NYN201904270,Mound Visit
12843,NYN201904270,Mound Visit
12844,NYN201904270,Mound Visit
12845,NYN201904270,Mound Visit
12846,NYN201904270,Mound Visit
12847,NYN201904270,Mound Visit
12848,NYN201904280,Injury Delay
12849,NYN201904280,$Umpire review of ball hit by Alonso; call was
12850,NYN201904280,upheld - triple
12851,NYN201904280,$Cano left with an injured hand
12852,NYN201904280,$Yelich left with an injured back
12853,NYN201904280,Mound Visit
12854,NYN201904280,Mound Visit
12855,NYN201904280,Mound Visit
12856,NYN201904280,Mound Visit
12857,NYN201904280,Mound Visit
12858,NYN201904290,Mound Visit
12859,NYN201904290,Mound Visit
12860,NYN201904290,Mound Visit
12861,NYN201904290,Mound Visit
12862,NYN201904290,Injury Delay
12863,NYN201904290,$Reds challenged call that Lorenzen was out at first to
12864,NYN201904290,complete double play; call was upheld - double play
12865,NYN201904290,Mound Visit
12866,NYN201904290,Mound Visit
12867,NYN201904290,$Mets challenged call that Puig was hit by second pitch; call
12868,NYN201904290,was overturned - foul
12869,NYN201904290,Mound Visit
12870,NYN201904290,Injury Delay
12871,NYN201904290,Mound Visit
12872,NYN201904290,Mound Visit
12873,NYN201904300,$Reds challenged call that Alonso was out at 1st to
12874,NYN201904300,complete double play; call was overturned - double play
12875,NYN201904300,Mound Visit
12876,NYN201904300,Mound Visit
12877,NYN201904300,Mound Visit
12878,NYN201904300,Mound Visit
12879,NYN201904300,Mound Visit
12880,NYN201904300,Mound Visit
12881,NYN201904300,Mound Visit
12882,NYN201904300,Mound Visit
12883,NYN201904300,Mound Visit
12884,NYN201904300,Mound Visit
12885,NYN201904300,Mound Visit
12886,NYN201905010,Mound Visit
12887,NYN201905010,Mound Visit
12888,NYN201905010,Injury Delay
12889,NYN201905010,Mound Visit
12890,NYN201905010,Mound Visit
12891,NYN201905010,Mound Visit
12892,NYN201905010,Mound Visit
12893,NYN201905010,Mound Visit
12894,NYN201905020,Injury Delay
12895,NYN201905020,On-field Delay
12896,NYN201905020,"ej,winkj002,P,fostm901,Balls and strikes"
12897,NYN201905020,"ej,belld002,M,fostm901,Balls and strikes"
12898,NYN201905020,$Winker and Reds manager Bell ejected by HP umpire Foster
12899,NYN201905020,for arguing balls and strikes after strike 2 to Winker;
12900,NYN201905020,Farmer replaced Winker and completed strikeout charged to Winker
12901,NYN201905020,Mound Visit
12902,NYN201905100,Mound Visit
12903,NYN201905100,Mound Visit
12904,NYN201905100,Mound Visit
12905,NYN201905100,$Marlins challenged call that Walker was out at 1st; call was
12906,NYN201905100,overturned - single
12907,NYN201905100,$Mets challenged call that Anderson was safe at 1st; call was
12908,NYN201905100,overturned - ground out to end game
12909,NYN201905110,Mound Visit
12910,NYN201905110,Mound Visit
12911,NYN201905110,Mound Visit
12912,NYN201905110,Mound Visit
12913,NYN201905110,Mound Visit
12914,NYN201905200,Mound Visit
12915,NYN201905200,Mound Visit
12916,NYN201905200,Mound Visit
12917,NYN201905200,Mound Visit
12918,NYN201905200,Mound Visit
12919,NYN201905200,Mound Visit
12920,NYN201905200,On-field Delay
12921,NYN201905200,$Nationals challenged call that Gomez was safe at 1st; call
12922,NYN201905200,was upheld - safe of pickoff attempt
12923,NYN201905200,Mound Visit
12924,NYN201905200,Mound Visit
12925,NYN201905210,Mound Visit
12926,NYN201905210,Mound Visit
12927,NYN201905210,Mound Visit
12928,NYN201905210,Mound Visit
12929,NYN201905210,Mound Visit
12930,NYN201905210,Mound Visit
12931,NYN201905210,$Umpire review of ball hit by Alonso; call was upheld - homer
12932,NYN201905210,Mound Visit
12933,NYN201905210,Mound Visit
12934,NYN201905220,$Cano left with an injured leg
12935,NYN201905220,Mound Visit
12936,NYN201905220,Mound Visit
12937,NYN201905220,Mound Visit
12938,NYN201905220,Mound Visit
12939,NYN201905220,Mound Visit
12940,NYN201905220,Mound Visit
12941,NYN201905220,Mound Visit
12942,NYN201905230,Injury Delay
12943,NYN201905230,Mound Visit
12944,NYN201905230,"ej,kendh001,P,drecb901,Refusal of appeal on check swing"
12945,NYN201905230,"ej,martd002,M,drecb901,Refusal of appeal on check swing"
12946,NYN201905230,$Kendrick ejected by HP umpire Dreckman when he was not
12947,NYN201905230,granted an appeal for his check swing; Washington manager
12948,NYN201905230,Martinez also ejected
12949,NYN201905240,Mound Visit
12950,NYN201905240,Mound Visit
12951,NYN201905240,Mound Visit
12952,NYN201905240,Mound Visit
12953,NYN201905240,Mound Visit
12954,NYN201905240,Mound Visit
12955,NYN201905240,Mound Visit
12956,NYN201905250,On-field Delay
12957,NYN201905250,Mound Visit
12958,NYN201905250,Mound Visit
12959,NYN201905250,Mound Visit
12960,NYN201905250,Mound Visit
12961,NYN201905250,$Tigers challenged call that Beckham was out at 1st; call
12962,NYN201905250,was upheld - out on pickoff
12963,NYN201905250,Mound Visit
12964,NYN201905250,Mound Visit
12965,NYN201905250,Mound Visit
12966,NYN201905260,Mound Visit
12967,NYN201905260,Mound Visit
12968,NYN201905260,Mound Visit
12969,NYN201905260,Mound Visit
12970,NYN201906040,On-field Delay
12971,NYN201906040,Mound Visit
12972,NYN201906040,Injury Delay
12973,NYN201906040,"umpchange,4,umphome,carav901"
12974,NYN201906040,"umpchange,2,ump2b,(None)"
12975,NYN201906040,$HP umpire Hallion hit in mask by foul ball in bottom of
12976,NYN201906040,left at end of inning; 2b umpire Carapazza finished game
12977,NYN201906040,behind plate and game continued with three umpires
12978,NYN201906040,Mound Visit
12979,NYN201906040,Mound Visit
12980,NYN201906040,Mound Visit
12981,NYN201906040,Mound Visit
12982,NYN201906040,Mound Visit
12983,NYN201906050,Mound Visit
12984,NYN201906050,Mound Visit
12985,NYN201906050,Mound Visit
12986,NYN201906050,$Cano lwft with an injured leg
12987,NYN201906060,Mound Visit
12988,NYN201906060,Mound Visit
12989,NYN201906060,Mound Visit
12990,NYN201906060,Mound Visit
12991,NYN201906060,Mound Visit
12992,NYN201906060,Mound Visit
12993,NYN201906070,Mound Visit
12994,NYN201906070,Mound Visit
12995,NYN201906070,On-field Delay
12996,NYN201906070,Mound Visit
12997,NYN201906070,Mound Visit
12998,NYN201906080,Injury Delay
12999,NYN201906080,On-field Delay
13000,NYN201906080,Mound Visit
13001,NYN201906080,Mound Visit
13002,NYN201906080,Mound Visit
13003,NYN201906080,Mound Visit
13004,NYN201906080,On-field Delay
13005,NYN201906080,"ej,callm001,M,wintm901,Arguing balls and strikes"
13006,NYN201906080,$New York manager Callaway ejected by HP umpire Winters after
13007,NYN201906080,called strike one to Smith
13008,NYN201906080,Mound Visit
13009,NYN201906080,Mound Visit
13010,NYN201906080,$Umpire review of ball hit by Alonso; call upheld - home run
13011,NYN201906080,Mound Visit
13012,NYN201906080,Mound Visit
13013,NYN201906090,$Mets challenged call that Story was safe at 1st; call was
13014,NYN201906090,overturned - pickoff at 1st
13015,NYN201906090,Mound Visit
13016,NYN201906090,Mound Visit
13017,NYN201906090,Mound Visit
13018,NYN201906130,"Suspend=20190614,,4,4,51"
13019,NYN201906130,Mound Visit
13020,NYN201906130,Mound Visit
13021,NYN201906130,Mound Visit
13022,NYN201906130,On-field Delay
13023,NYN201906130,$Bader slipped on wet field rounding 2nd and was tagged out
13024,NYN201906130,$Game suspended as rain had made field uplayable; completed
13025,NYN201906130,"on June 14, 2019"
13026,NYN201906140,Mound Visit
13027,NYN201906140,Mound Visit
13028,NYN201906140,Mound Visit
13029,NYN201906140,Mound Visit
13030,NYN201906140,Mound Visit
13031,NYN201906140,Mound Visit
13032,NYN201906150,Mound Visit
13033,NYN201906150,Injury Delay
13034,NYN201906150,Injury Delay
13035,NYN201906150,"umpchange,3,umphome,whitc901"
13036,NYN201906150,"umpchange,3,ump1b,rippm901"
13037,NYN201906150,"umpchange,3,ump2b,(None)"
13038,NYN201906150,$Foul ball hit by Carpenter hit HP umpire O'Nora in groin and
13039,NYN201906150,he left in the middle of Fowler's at bat; 1b umpire Whitson
13040,NYN201906150,move behind the plate and 2b umpire Ripperger moved to 1b; game
13041,NYN201906150,was finished with three umpires
13042,NYN201906150,On-field Delay
13043,NYN201906150,Batter interference
13044,NYN201906150,Mound Visit
13045,NYN201906150,Injury Delay
13046,NYN201906150,Mound Visit
13047,NYN201906150,Mound Visit
13048,NYN201906150,Injury Delay
13049,NYN201906150,$Syndergaard leaves with an injured leg
13050,NYN201906150,Mound Visit
13051,NYN201906150,$Cardinals challenged call that Fowler was out at 1st; call
13052,NYN201906150,was upheld - out returning to 1st to complete double play
13053,NYN201906150,Mound Visit
13054,NYN201906150,Mound Visit
13055,NYN201906150,Mound Visit
13056,NYN201906160,Mound Visit
13057,NYN201906160,$Mets challenged call that Lagares was out at 2nd; call was
13058,NYN201906160,overturned - stolen base
13059,NYN201906160,Mound Visit
13060,NYN201906160,Mound Visit
13061,NYN201906160,$Cardinals challenged call that Martinez was out at 2nd; call
13062,NYN201906160,was overturned - safe at 2nd on dropped catch error
13063,NYN201906160,$Vargas left with injured leg
13064,NYN201906160,Mound Visit
13065,NYN201906160,Mound Visit
13066,NYN201906280,Mound Visit
13067,NYN201906280,Mound Visit
13068,NYN201906280,Mound Visit
13069,NYN201906280,Mound Visit
13070,NYN201906280,Mound Visit
13071,NYN201906280,Mound Visit
13072,NYN201906280,$Braves challenged call that Frazier was safe at 1st; call
13073,NYN201906280,was overturned - ground out
13074,NYN201906290,Mound Visit
13075,NYN201906290,$Braves challenged call that Donaldson was was out at 3rd; call
13076,NYN201906290,was upheld - out advancing on single
13077,NYN201906290,Mound Visit
13078,NYN201906290,Injury Delay
13079,NYN201906290,Mound Visit
13080,NYN201906290,Mound Visit
13081,NYN201906290,On-field Delay
13082,NYN201906290,Injury Delay
13083,NYN201906290,Mound Visit
13084,NYN201906290,On-field Delay
13085,NYN201906290,"umpchange,7,umphome,ortir901"
13086,NYN201906290,"umpchange,7,ump2b,(None)"
13087,NYN201906290,"$HP umpire Welke hit on mask by foul ball earlier in game,"
13088,NYN201906290,left at this point; 2b umpire Ortiz moved behind plate
13089,NYN201906290,Mound Visit
13090,NYN201906290,Mound Visit
13091,NYN201906290,Mound Visit
13092,NYN201906290,Mound Visit
13093,NYN201906300,Mound Visit
13094,NYN201906300,$Mets challenged call that Swanson was safe at 3rd; call
13095,NYN201906300,was upheld - double steal
13096,NYN201906300,Mound Visit
13097,NYN201906300,Mound Visit
13098,NYN201906300,Mound Visit
13099,NYN201906300,Mound Visit
13100,NYN201906300,Injury Delay
13101,NYN201906300,Mound Visit
13102,NYN201906300,Mound Visit
13103,NYN201906300,Mound Visit
13104,NYN201906300,Mound Visit
13105,NYN201907020,Mound Visit
13106,NYN201907020,Mound Visit
13107,NYN201907020,Mound Visit
13108,NYN201907020,Mound Visit
13109,NYN201907020,Mound Visit
13110,NYN201907020,$Mets challenged call that Gregorius was safe at 2nd; call
13111,NYN201907020,was upheld - stolen base
13112,NYN201907030,Mound Visit
13113,NYN201907030,Mound Visit
13114,NYN201907030,Mound Visit
13115,NYN201907030,Mound Visit
13116,NYN201907030,Mound Visit
13117,NYN201907050,$Mets challenged call that Frazier was out at 2nd; call was
13118,NYN201907050,upheld - caught stealing
13119,NYN201907050,Mound Visit
13120,NYN201907050,Mound Visit
13121,NYN201907050,Mound Visit
13122,NYN201907050,Mound Visit
13123,NYN201907050,Mound Visit
13124,NYN201907050,Mound Visit
13125,NYN201907050,Mound Visit
13126,NYN201907050,Mound Visit
13127,NYN201907050,Mound Visit
13128,NYN201907060,Mound Visit
13129,NYN201907060,Mound Visit
13130,NYN201907060,$Phillies challenged call that Smith was safe at 3rd; call
13131,NYN201907060,"was overturned - single, error and out stretching"
13132,NYN201907060,Mound Visit
13133,NYN201907060,Mound Visit
13134,NYN201907060,On-field Delay
13135,NYN201907060,"ej,frazt001,P,gibsh902,Arguing intentional hit by pitch"
13136,NYN201907060,$Frazier ejected by HP umpire Gibson for arguing he was
13137,NYN201907060,hit intentionally
13138,NYN201907060,Mound Visit
13139,NYN201907060,On-field Delay
13140,NYN201907060,"ej,callm001,M,gibsh902,Arguing lack of ejection"
13141,NYN201907060,$New York manager Callaway ejected by HP umpire Gibson when
13142,NYN201907060,Arrieta was not ejected
13143,NYN201907060,Mound Visit
13144,NYN201907060,Mound Visit
13145,NYN201907060,Mound Visit
13146,NYN201907060,Mound Visit
13147,NYN201907060,Mound Visit
13148,NYN201907060,Mound Visit
13149,NYN201907070,Mound Visit
13150,NYN201907070,Mound Visit
13151,NYN201907070,Mound Visit
13152,NYN201907070,Mound Visit
13153,NYN201907070,Mound Visit
13154,NYN201907070,Mound Visit
13155,NYN201907070,Mound Visit
13156,NYN201907230,Injury Delay
13157,NYN201907230,Mound Visit
13158,NYN201907230,Mound Visit
13159,NYN201907230,Mound Visit
13160,NYN201907230,Mound Visit
13161,NYN201907230,Mound Visit
13162,NYN201907230,Mound Visit
13163,NYN201907230,Mound Visit
13164,NYN201907230,On-field Delay
13165,NYN201907230,Mound Visit
13166,NYN201907240,Mound Visit
13167,NYN201907240,Mound Visit
13168,NYN201907240,Mound Visit
13169,NYN201907240,Mound Visit
13170,NYN201907240,Mound Visit
13171,NYN201907240,Mound Visit
13172,NYN201907240,Mound Visit
13173,NYN201907250,Mound Visit
13174,NYN201907250,Mound Visit
13175,NYN201907250,"$Originally scored as error, changed to single on 08-01-2019"
13176,NYN201907250,Mound Visit
13177,NYN201907250,Mound Visit
13178,NYN201907250,Injury Delay
13179,NYN201907260,"$Originally scored as single, changed to error on 08-01-2019,"
13180,NYN201907260,RBI remains and runs still earned
13181,NYN201907260,$Dickerson left with injured groin
13182,NYN201907260,Mound Visit
13183,NYN201907260,Mound Visit
13184,NYN201907260,Mound Visit
13185,NYN201907270,"ej,hurdc001,M,wendh902,Called third strike"
13186,NYN201907270,$Pirate manager Hurdle ejected by HP umpire Wendelstedt for
13187,NYN201907270,arguing called third strike
13188,NYN201907270,$Mets challenged call that Ramos was out at 1st; call was
13189,NYN201907270,upheld - ground out
13190,NYN201907270,Mound Visit
13191,NYN201907270,"$Originally scored as single, changed to error on 08-01-2019,"
13192,NYN201907270,making his run unearned
13193,NYN201907270,Mound Visit
13194,NYN201907280,Injury Delay
13195,NYN201907280,Mound Visit
13196,NYN201907280,Mound Visit
13197,NYN201907280,$McNeil left with injured leg from HBP earlier in inning
13198,NYN201907280,Mound Visit
13199,NYN201907280,Mound Visit
13200,NYN201907280,Mound Visit
13201,NYN201907280,On-field Delay
13202,NYN201907280,Mound Visit
13203,NYN201907280,Mound Visit
13204,NYN201907280,Mound Visit
13205,NYN201908051,On-field Delay
13206,NYN201908051,$Marlins challenged call that Berti was out at 3rd; call
13207,NYN201908051,upheld - out on fielder's choice
13208,NYN201908051,$Batter fell into catcher on strike 3 - interference DP
13209,NYN201908051,Mound Visit
13210,NYN201908051,Mound Visit
13211,NYN201908051,Mound Visit
13212,NYN201908052,Mound Visit
13213,NYN201908052,Injury Delay
13214,NYN201908052,$McNeil left with injured leg
13215,NYN201908052,Mound Visit
13216,NYN201908052,Mound Visit
13217,NYN201908052,Mound Visit
13218,NYN201908052,Mound Visit
13219,NYN201908052,Mound Visit
13220,NYN201908060,Mound Visit
13221,NYN201908060,$Batter was hurt running to 1st and did not touch base
13222,NYN201908060,"as ball went past 1st; as he lay on the ground, 1bman"
13223,NYN201908060,retrieved ball and tagged him; not DP due to intervening
13224,NYN201908060,misplay
13225,NYN201908060,$Marlins challenged call that Granderson was out at 2nd;
13226,NYN201908060,call overturned - safe on dropped catch error
13227,NYN201908070,Mound Visit
13228,NYN201908070,Mound Visit
13229,NYN201908070,Mound Visit
13230,NYN201908090,Mound Visit
13231,NYN201908090,Mound Visit
13232,NYN201908090,Mound Visit
13233,NYN201908090,$Mets challenged call that Soto was safe at 1st; call
13234,NYN201908090,upheld - single
13235,NYN201908090,Mound Visit
13236,NYN201908090,Mound Visit
13237,NYN201908090,Injury Delay
13238,NYN201908100,Mound Visit
13239,NYN201908100,Mound Visit
13240,NYN201908110,Mound Visit
13241,NYN201908110,Mound Visit
13242,NYN201908110,Mound Visit
13243,NYN201908110,Mound Visit
13244,NYN201908110,Mound Visit
13245,NYN201908110,Mound Visit
13246,NYN201908110,Mound Visit
13247,NYN201908110,Mound Visit
13248,NYN201908110,Mound Visit
13249,NYN201908110,Mound Visit
13250,NYN201908200,On-field Delay
13251,NYN201908200,Mound Visit
13252,NYN201908200,Mound Visit
13253,NYN201908200,Mound Visit
13254,NYN201908200,Mound Visit
13255,NYN201908210,$Stroman left with an injured leg
13256,NYN201908210,Mound Visit
13257,NYN201908210,Mound Visit
13258,NYN201908210,Mound Visit
13259,NYN201908220,Injury Delay
13260,NYN201908220,$Game called for rain
13261,NYN201908230,Mound Visit
13262,NYN201908230,$Mets challenged call that Lagares was out at 1st; call
13263,NYN201908230,upheld - ground out
13264,NYN201908230,Injury Delay
13265,NYN201908230,Mound Visit
13266,NYN201908230,Mound Visit
13267,NYN201908230,Mound Visit
13268,NYN201908230,Mound Visit
13269,NYN201908230,Mound Visit
13270,NYN201908230,$Umpire review of ball hit by Hechavarria; call was
13271,NYN201908230,"overturned - double, not home run"
13272,NYN201908230,Mound Visit
13273,NYN201908240,Mound Visit
13274,NYN201908240,Mound Visit
13275,NYN201908240,"$Originally scored as E5, changed to double on 08-30-2019,"
13276,NYN201908240,making his later run now earned
13277,NYN201908240,Mound Visit
13278,NYN201908240,$Mets challenged call that McNeil was out at 3rd; call
13279,NYN201908240,upheld - out on fielder's choice
13280,NYN201908240,Injury Delay
13281,NYN201908250,Mound Visit
13282,NYN201908270,Mound Visit
13283,NYN201908270,Mound Visit
13284,NYN201908270,Mound Visit
13285,NYN201908280,Injury Delay
13286,NYN201908280,Mound Visit
13287,NYN201908280,Mound Visit
13288,NYN201908280,On-field Delay
13289,NYN201908280,$Umpire review of ball hit by Frazier; call upheld - double
13290,NYN201908280,not home run
13291,NYN201908280,Mound Visit
13292,NYN201908280,Mound Visit
13293,NYN201908280,Mound Visit
13294,NYN201908280,Mound Visit
13295,NYN201908280,Mound Visit
13296,NYN201908280,Mound Visit
13297,NYN201909060,Injury Delay
13298,NYN201909060,"$Harper hit on back of right hand, remained in game"
13299,NYN201909060,"to run, but left with injured hand next inning"
13300,NYN201909060,Mound Visit
13301,NYN201909060,Mound Visit
13302,NYN201909060,Mound Visit
13303,NYN201909060,Mound Visit
13304,NYN201909060,Mound Visit
13305,NYN201909060,Mound Visit
13306,NYN201909060,Mound Visit
13307,NYN201909060,Mound Visit
13308,NYN201909060,Mound Visit
13309,NYN201909070,Mound Visit
13310,NYN201909070,"$Originally scored as error, changed to single on 09-17-2019"
13311,NYN201909070,Mound Visit
13312,NYN201909070,Mound Visit
13313,NYN201909070,Mound Visit
13314,NYN201909080,Mound Visit
13315,NYN201909080,Mound Visit
13316,NYN201909080,Mound Visit
13317,NYN201909080,Mound Visit
13318,NYN201909080,Injury Delay
13319,NYN201909080,Mound Visit
13320,NYN201909080,Mound Visit
13321,NYN201909080,Mound Visit
13322,NYN201909080,Mound Visit
13323,NYN201909080,Mound Visit
13324,NYN201909080,Mound Visit
13325,NYN201909080,Injury Delay
13326,NYN201909090,Injury Delay
13327,NYN201909090,Mound Visit
13328,NYN201909090,Mound Visit
13329,NYN201909090,Mound Visit
13330,NYN201909090,Mound Visit
13331,NYN201909100,$Diamondbacks challenged call that Rosario was safe at
13332,NYN201909100,home; call upheld - score on double
13333,NYN201909100,Mound Visit
13334,NYN201909100,$Mets challenged call that Nimmo was out at home; call
13335,NYN201909100,upheld - out on fielder's choice
13336,NYN201909100,Mound Visit
13337,NYN201909100,Mound Visit
13338,NYN201909100,Mound Visit
13339,NYN201909100,Mound Visit
13340,NYN201909110,Mound Visit
13341,NYN201909110,Mound Visit
13342,NYN201909110,Mound Visit
13343,NYN201909110,Mound Visit
13344,NYN201909110,Mound Visit
13345,NYN201909120,Mound Visit
13346,NYN201909120,Mound Visit
13347,NYN201909120,Mound Visit
13348,NYN201909120,Mound Visit
13349,NYN201909120,Mound Visit
13350,NYN201909120,Mound Visit
13351,NYN201909120,Mound Visit
13352,NYN201909120,Mound Visit
13353,NYN201909120,Mound Visit
13354,NYN201909130,$Umpire review ball hit by Lux; call upheld - home run
13355,NYN201909130,Mound Visit
13356,NYN201909130,Mound Visit
13357,NYN201909130,Mound Visit
13358,NYN201909130,Mound Visit
13359,NYN201909130,$Mets challenged call that Bellinger was safe at 1st; call
13360,NYN201909130,upheld - single
13361,NYN201909140,Mound Visit
13362,NYN201909140,Mound Visit
13363,NYN201909140,$Mets challenged clal tha McNeil was out at 1st;
13364,NYN201909140,call upheld - ground out
13365,NYN201909140,Mound Visit
13366,NYN201909140,Injury Delay
13367,NYN201909140,Mound Visit
13368,NYN201909140,Mound Visit
13369,NYN201909150,$Mets challenged call that Alonso was out at 1st; call
13370,NYN201909150,"overturned - force out, no double play"
13371,NYN201909150,Mound Visit
13372,NYN201909150,Mound Visit
13373,NYN201909150,Mound Visit
13374,NYN201909150,Mound Visit
13375,NYN201909150,Mound Visit
13376,NYN201909150,Mound Visit
13377,NYN201909230,Mound Visit
13378,NYN201909230,Mound Visit
13379,NYN201909230,Mound Visit
13380,NYN201909230,Mound Visit
13381,NYN201909230,Mound Visit
13382,NYN201909230,$Marlins challenged call that Ramirez was out at 1st; call
13383,NYN201909230,overturne - single
13384,NYN201909230,On-field Delay
13385,NYN201909230,Mound Visit
13386,NYN201909230,Mound Visit
13387,NYN201909240,Mound Visit
13388,NYN201909240,Mound Visit
13389,NYN201909240,Mound Visit
13390,NYN201909240,Mound Visit
13391,NYN201909240,Mound Visit
13392,NYN201909240,Mound Visit
13393,NYN201909250,Injury Delay
13394,NYN201909250,$McNeil left with injured wrist
13395,NYN201909250,Mound Visit
13396,NYN201909260,$Umpire review of ball hit by Cano; call upheld - foul
13397,NYN201909260,Mound Visit
13398,NYN201909260,Mound Visit
13399,NYN201909260,Mound Visit
13400,NYN201909260,Injury Delay
13401,NYN201909260,Mound Visit
13402,NYN201909260,Mound Visit
13403,NYN201909270,Mound Visit
13404,NYN201909270,Mound Visit
13405,NYN201909270,Mound Visit
13406,NYN201909270,Mound Visit
13407,NYN201909270,Mound Visit
13408,NYN201909270,Mound Visit
13409,NYN201909270,$Mets challenged call that Cervelli was hit by pitch; call
13410,NYN201909270,upheld - hit by pitch
13411,NYN201909280,Mound Visit
13412,NYN201909280,$Mets challenged call that Alonso was out at 1st; call
13413,NYN201909280,upheld - out to complete double play
13414,NYN201909280,Mound Visit
13415,NYN201909290,$Mets challenged call that Frazier was out at home; call
13416,NYN201909290,upheld - out trying to score on single
13417,NYN201909290,Mound Visit
