,id,type,data
834,TOR201906080,site,TOR02
835,TOR201906080,date,2019/06/08
836,TOR201906080,number,0
837,TOR201906080,starttime,3:08PM
838,TOR201906080,daynight,day
839,TOR201906080,usedh,true
840,TOR201906080,umphome,guccc901
841,TOR201906080,ump1b,everm901
842,TOR201906080,ump2b,welkb901
843,TOR201906080,ump3b,barrl901
844,TOR201906080,howscored,park
845,TOR201906080,pitches,pitches
846,TOR201906080,oscorer,starh701
847,TOR201906080,temp,69
848,TOR201906080,winddir,rtol
849,TOR201906080,windspeed,18
850,TOR201906080,fieldcond,unknown
851,TOR201906080,precip,unknown
852,TOR201906080,sky,sunny
853,TOR201906080,timeofgame,189
854,TOR201906080,attendance,22954
855,TOR201906080,wp,greiz001
856,TOR201906080,lp,sanca006
857,TOR201906080,save,
858,TOR201906090,visteam,ARI
859,TOR201906090,hometeam,TOR
860,TOR201906090,site,TOR02
861,TOR201906090,date,2019/06/09
862,TOR201906090,number,0
863,TOR201906090,starttime,1:07PM
864,TOR201906090,daynight,day
865,TOR201906090,usedh,true
866,TOR201906090,umphome,everm901
867,TOR201906090,ump1b,welkb901
868,TOR201906090,ump2b,barrl901
869,TOR201906090,ump3b,guccc901
870,TOR201906090,howscored,park
871,TOR201906090,pitches,pitches
872,TOR201906090,oscorer,moreh701
873,TOR201906090,temp,67
874,TOR201906090,winddir,rtol
875,TOR201906090,windspeed,16
876,TOR201906090,fieldcond,unknown
877,TOR201906090,precip,unknown
878,TOR201906090,sky,cloudy
879,TOR201906090,timeofgame,184
880,TOR201906090,attendance,19661
881,TOR201906090,wp,ray-r002
882,TOR201906090,lp,richc002
883,TOR201906090,save,
884,TOR201906170,visteam,ANA
885,TOR201906170,hometeam,TOR
886,TOR201906170,site,TOR02
887,TOR201906170,date,2019/06/17
888,TOR201906170,number,0
889,TOR201906170,starttime,7:07PM
890,TOR201906170,daynight,night
891,TOR201906170,usedh,true
892,TOR201906170,umphome,drakr901
893,TOR201906170,ump1b,muchm901
894,TOR201906170,ump2b,wintm901
895,TOR201906170,ump3b,timmt901
896,TOR201906170,howscored,park
897,TOR201906170,pitches,pitches
898,TOR201906170,oscorer,starh701
899,TOR201906170,temp,64
900,TOR201906170,winddir,rtol
901,TOR201906170,windspeed,8
902,TOR201906170,fieldcond,unknown
903,TOR201906170,precip,unknown
904,TOR201906170,sky,cloudy
905,TOR201906170,timeofgame,186
906,TOR201906170,attendance,16486
907,TOR201906170,wp,penaf002
908,TOR201906170,lp,jacke001
909,TOR201906170,save,
910,TOR201906180,visteam,ANA
911,TOR201906180,hometeam,TOR
912,TOR201906180,site,TOR02
913,TOR201906180,date,2019/06/18
914,TOR201906180,number,0
915,TOR201906180,starttime,7:08PM
916,TOR201906180,daynight,night
917,TOR201906180,usedh,true
918,TOR201906180,umphome,muchm901
919,TOR201906180,ump1b,wintm901
920,TOR201906180,ump2b,timmt901
921,TOR201906180,ump3b,drakr901
922,TOR201906180,howscored,park
923,TOR201906180,pitches,pitches
924,TOR201906180,oscorer,starh701
925,TOR201906180,temp,70
926,TOR201906180,winddir,tocf
927,TOR201906180,windspeed,3
928,TOR201906180,fieldcond,unknown
929,TOR201906180,precip,unknown
930,TOR201906180,sky,sunny
931,TOR201906180,timeofgame,150
932,TOR201906180,attendance,17259
933,TOR201906180,wp,skagt001
934,TOR201906180,lp,strom001
935,TOR201906180,save,roblh001
936,TOR201906190,visteam,ANA
937,TOR201906190,hometeam,TOR
938,TOR201906190,site,TOR02
939,TOR201906190,date,2019/06/19
940,TOR201906190,number,0
941,TOR201906190,starttime,7:08PM
942,TOR201906190,daynight,night
943,TOR201906190,usedh,true
944,TOR201906190,umphome,wintm901
945,TOR201906190,ump1b,timmt901
946,TOR201906190,ump2b,drakr901
947,TOR201906190,ump3b,muchm901
948,TOR201906190,howscored,park
949,TOR201906190,pitches,pitches
950,TOR201906190,oscorer,moreh701
951,TOR201906190,temp,70
952,TOR201906190,winddir,rtol
953,TOR201906190,windspeed,7
954,TOR201906190,fieldcond,unknown
955,TOR201906190,precip,unknown
956,TOR201906190,sky,sunny
957,TOR201906190,timeofgame,226
958,TOR201906190,attendance,16225
959,TOR201906190,wp,ramin002
960,TOR201906190,lp,sanca006
961,TOR201906190,save,
962,TOR201906200,visteam,ANA
963,TOR201906200,hometeam,TOR
964,TOR201906200,site,TOR02
965,TOR201906200,date,2019/06/20
966,TOR201906200,number,0
967,TOR201906200,starttime,7:06PM
968,TOR201906200,daynight,night
969,TOR201906200,usedh,true
970,TOR201906200,umphome,timmt901
971,TOR201906200,ump1b,drakr901
972,TOR201906200,ump2b,muchm901
973,TOR201906200,ump3b,wintm901
974,TOR201906200,howscored,park
975,TOR201906200,pitches,pitches
976,TOR201906200,oscorer,starh701
977,TOR201906200,temp,68
978,TOR201906200,winddir,unknown
979,TOR201906200,windspeed,0
980,TOR201906200,fieldcond,unknown
981,TOR201906200,precip,unknown
982,TOR201906200,sky,dome
983,TOR201906200,timeofgame,214
984,TOR201906200,attendance,24291
985,TOR201906200,wp,kingn001
986,TOR201906200,lp,buttt001
987,TOR201906200,save,
988,TOR201906280,visteam,KCA
989,TOR201906280,hometeam,TOR
990,TOR201906280,site,TOR02
991,TOR201906280,date,2019/06/28
992,TOR201906280,number,0
993,TOR201906280,starttime,7:07PM
994,TOR201906280,daynight,night
995,TOR201906280,usedh,true
996,TOR201906280,umphome,segac901
997,TOR201906280,ump1b,hoyej901
998,TOR201906280,ump2b,carlm901
999,TOR201906280,ump3b,gibsh902
1000,TOR201906280,howscored,park
1001,TOR201906280,pitches,pitches
1002,TOR201906280,oscorer,lajor701
1003,TOR201906280,temp,68
1004,TOR201906280,winddir,unknown
1005,TOR201906280,windspeed,0
1006,TOR201906280,fieldcond,unknown
1007,TOR201906280,precip,unknown
1008,TOR201906280,sky,dome
1009,TOR201906280,timeofgame,167
1010,TOR201906280,attendance,18399
1011,TOR201906280,wp,hudsd001
1012,TOR201906280,lp,duffd001
1013,TOR201906280,save,
1014,TOR201906290,visteam,KCA
1015,TOR201906290,hometeam,TOR
1016,TOR201906290,site,TOR02
1017,TOR201906290,date,2019/06/29
1018,TOR201906290,number,0
1019,TOR201906290,starttime,4:08PM
1020,TOR201906290,daynight,day
1021,TOR201906290,usedh,true
1022,TOR201906290,umphome,hoyej901
1023,TOR201906290,ump1b,carlm901
1024,TOR201906290,ump2b,gibsh902
1025,TOR201906290,ump3b,segac901
1026,TOR201906290,howscored,park
1027,TOR201906290,pitches,pitches
1028,TOR201906290,oscorer,lajor701
1029,TOR201906290,temp,80
1030,TOR201906290,winddir,ltor
1031,TOR201906290,windspeed,11
1032,TOR201906290,fieldcond,unknown
1033,TOR201906290,precip,unknown
1034,TOR201906290,sky,sunny
1035,TOR201906290,timeofgame,202
1036,TOR201906290,attendance,24906
1037,TOR201906290,wp,hudsd001
1038,TOR201906290,lp,barls001
1039,TOR201906290,save,
1040,TOR201906300,visteam,KCA
1041,TOR201906300,hometeam,TOR
1042,TOR201906300,site,TOR02
1043,TOR201906300,date,2019/06/30
1044,TOR201906300,number,0
1045,TOR201906300,starttime,1:08PM
1046,TOR201906300,daynight,day
1047,TOR201906300,usedh,true
1048,TOR201906300,umphome,carlm901
1049,TOR201906300,ump1b,gibsh902
1050,TOR201906300,ump2b,segac901
1051,TOR201906300,ump3b,hoyej901
1052,TOR201906300,howscored,park
1053,TOR201906300,pitches,pitches
1054,TOR201906300,oscorer,lajor701
1055,TOR201906300,temp,72
1056,TOR201906300,winddir,fromcf
1057,TOR201906300,windspeed,12
1058,TOR201906300,fieldcond,unknown
1059,TOR201906300,precip,unknown
1060,TOR201906300,sky,cloudy
1061,TOR201906300,timeofgame,189
1062,TOR201906300,attendance,21727
1063,TOR201906300,wp,kellb003
1064,TOR201906300,lp,sanca006
1065,TOR201906300,save,kenni001
1066,TOR201907010,visteam,KCA
1067,TOR201907010,hometeam,TOR
1068,TOR201907010,site,TOR02
1069,TOR201907010,date,2019/07/01
1070,TOR201907010,number,0
1071,TOR201907010,starttime,1:21PM
1072,TOR201907010,daynight,day
1073,TOR201907010,usedh,true
1074,TOR201907010,umphome,gibsh902
1075,TOR201907010,ump1b,segac901
1076,TOR201907010,ump2b,millb903
1077,TOR201907010,ump3b,carlm901
1078,TOR201907010,howscored,park
1079,TOR201907010,pitches,pitches
1080,TOR201907010,oscorer,lajor701
1081,TOR201907010,temp,70
1082,TOR201907010,winddir,tocf
1083,TOR201907010,windspeed,7
1084,TOR201907010,fieldcond,unknown
1085,TOR201907010,precip,unknown
1086,TOR201907010,sky,sunny
1087,TOR201907010,timeofgame,152
1088,TOR201907010,attendance,29339
1089,TOR201907010,wp,richc002
1090,TOR201907010,lp,sparg001
1091,TOR201907010,save,
1092,TOR201907020,visteam,BOS
1093,TOR201907020,hometeam,TOR
1094,TOR201907020,site,TOR02
1095,TOR201907020,date,2019/07/02
1096,TOR201907020,number,0
1097,TOR201907020,starttime,7:09PM
1098,TOR201907020,daynight,night
1099,TOR201907020,usedh,true
1100,TOR201907020,umphome,rackd901
1101,TOR201907020,ump1b,vanol901
1102,TOR201907020,ump2b,whitc901
1103,TOR201907020,ump3b,belld901
1104,TOR201907020,howscored,park
1105,TOR201907020,pitches,pitches
1106,TOR201907020,oscorer,moreh701
1107,TOR201907020,temp,72
1108,TOR201907020,winddir,ltor
1109,TOR201907020,windspeed,4
1110,TOR201907020,fieldcond,unknown
1111,TOR201907020,precip,unknown
1112,TOR201907020,sky,cloudy
1113,TOR201907020,timeofgame,198
1114,TOR201907020,attendance,18415
1115,TOR201907020,wp,pricd001
1116,TOR201907020,lp,thort002
1117,TOR201907020,save,
1118,TOR201907030,visteam,BOS
1119,TOR201907030,hometeam,TOR
1120,TOR201907030,site,TOR02
1121,TOR201907030,date,2019/07/03
1122,TOR201907030,number,0
1123,TOR201907030,starttime,7:08PM
1124,TOR201907030,daynight,night
1125,TOR201907030,usedh,true
1126,TOR201907030,umphome,vanol901
1127,TOR201907030,ump1b,whitc901
1128,TOR201907030,ump2b,belld901
1129,TOR201907030,ump3b,rackd901
1130,TOR201907030,howscored,park
1131,TOR201907030,pitches,pitches
1132,TOR201907030,oscorer,moreh701
1133,TOR201907030,temp,80
1134,TOR201907030,winddir,tolf
1135,TOR201907030,windspeed,4
1136,TOR201907030,fieldcond,unknown
1137,TOR201907030,precip,unknown
1138,TOR201907030,sky,sunny
1139,TOR201907030,timeofgame,181
1140,TOR201907030,attendance,16883
1141,TOR201907030,wp,waguj001
1142,TOR201907030,lp,salec001
1143,TOR201907030,save,gilek001
1144,TOR201907040,visteam,BOS
1145,TOR201907040,hometeam,TOR
1146,TOR201907040,site,TOR02
1147,TOR201907040,date,2019/07/04
1148,TOR201907040,number,0
1149,TOR201907040,starttime,7:08PM
1150,TOR201907040,daynight,night
1151,TOR201907040,usedh,true
1152,TOR201907040,umphome,whitc901
1153,TOR201907040,ump1b,belld901
1154,TOR201907040,ump2b,rackd901
1155,TOR201907040,ump3b,vanol901
1156,TOR201907040,howscored,park
1157,TOR201907040,pitches,pitches
1158,TOR201907040,oscorer,moreh701
1159,TOR201907040,temp,77
1160,TOR201907040,winddir,rtol
1161,TOR201907040,windspeed,7
1162,TOR201907040,fieldcond,unknown
1163,TOR201907040,precip,unknown
1164,TOR201907040,sky,sunny
1165,TOR201907040,timeofgame,215
1166,TOR201907040,attendance,22217
1167,TOR201907040,wp,workb001
1168,TOR201907040,lp,gilek001
1169,TOR201907040,save,
1170,TOR201907050,visteam,BAL
1171,TOR201907050,hometeam,TOR
1172,TOR201907050,site,TOR02
1173,TOR201907050,date,2019/07/05
1174,TOR201907050,number,0
1175,TOR201907050,starttime,7:07PM
1176,TOR201907050,daynight,night
1177,TOR201907050,usedh,true
1178,TOR201907050,umphome,johna901
1179,TOR201907050,ump1b,wolcq901
1180,TOR201907050,ump2b,cedeg901
1181,TOR201907050,ump3b,hudsm901
1182,TOR201907050,howscored,park
1183,TOR201907050,pitches,pitches
1184,TOR201907050,oscorer,starh701
1185,TOR201907050,temp,68
1186,TOR201907050,winddir,unknown
1187,TOR201907050,windspeed,0
1188,TOR201907050,fieldcond,unknown
1189,TOR201907050,precip,unknown
1190,TOR201907050,sky,dome
1191,TOR201907050,timeofgame,168
1192,TOR201907050,attendance,20530
1193,TOR201907050,wp,bundd001
1194,TOR201907050,lp,sanca006
1195,TOR201907050,save,fry-p001
1196,TOR201907060,visteam,BAL
1197,TOR201907060,hometeam,TOR
1198,TOR201907060,site,TOR02
1199,TOR201907060,date,2019/07/06
1200,TOR201907060,number,0
1201,TOR201907060,starttime,3:07PM
1202,TOR201907060,daynight,day
1203,TOR201907060,usedh,true
1204,TOR201907060,umphome,wolcq901
1205,TOR201907060,ump1b,cedeg901
1206,TOR201907060,ump2b,hudsm901
1207,TOR201907060,ump3b,johna901
1208,TOR201907060,howscored,park
1209,TOR201907060,pitches,pitches
1210,TOR201907060,oscorer,starh701
1211,TOR201907060,temp,68
1212,TOR201907060,winddir,unknown
1213,TOR201907060,windspeed,0
1214,TOR201907060,fieldcond,unknown
1215,TOR201907060,precip,unknown
1216,TOR201907060,sky,dome
1217,TOR201907060,timeofgame,150
1218,TOR201907060,attendance,22405
1219,TOR201907060,wp,casha001
1220,TOR201907060,lp,richc002
1221,TOR201907060,save,
1222,TOR201907070,visteam,BAL
1223,TOR201907070,hometeam,TOR
1224,TOR201907070,site,TOR02
1225,TOR201907070,date,2019/07/07
1226,TOR201907070,number,0
1227,TOR201907070,starttime,1:09PM
1228,TOR201907070,daynight,day
1229,TOR201907070,usedh,true
1230,TOR201907070,umphome,cedeg901
1231,TOR201907070,ump1b,hudsm901
1232,TOR201907070,ump2b,johna901
1233,TOR201907070,ump3b,wolcq901
1234,TOR201907070,howscored,park
1235,TOR201907070,pitches,pitches
1236,TOR201907070,oscorer,starh701
1237,TOR201907070,temp,72
1238,TOR201907070,winddir,rtol
1239,TOR201907070,windspeed,12
1240,TOR201907070,fieldcond,unknown
1241,TOR201907070,precip,unknown
1242,TOR201907070,sky,sunny
1243,TOR201907070,timeofgame,164
1244,TOR201907070,attendance,22487
1245,TOR201907070,wp,thort002
1246,TOR201907070,lp,wojca001
1247,TOR201907070,save,
1248,TOR201907220,visteam,CLE
1249,TOR201907220,hometeam,TOR
1250,TOR201907220,site,TOR02
1251,TOR201907220,date,2019/07/22
1252,TOR201907220,number,0
1253,TOR201907220,starttime,7:09PM
1254,TOR201907220,daynight,night
1255,TOR201907220,usedh,true
1256,TOR201907220,umphome,nauep901
1257,TOR201907220,ump1b,mahrn901
1258,TOR201907220,ump2b,culbf901
1259,TOR201907220,ump3b,reybd901
1260,TOR201907220,howscored,park
1261,TOR201907220,pitches,pitches
1262,TOR201907220,oscorer,lajor701
1263,TOR201907220,temp,68
1264,TOR201907220,winddir,unknown
1265,TOR201907220,windspeed,0
1266,TOR201907220,fieldcond,unknown
1267,TOR201907220,precip,unknown
1268,TOR201907220,sky,dome
1269,TOR201907220,timeofgame,175
1270,TOR201907220,attendance,22295
1271,TOR201907220,wp,clevm001
1272,TOR201907220,lp,borur001
1273,TOR201907220,save,
1274,TOR201907230,visteam,CLE
1275,TOR201907230,hometeam,TOR
1276,TOR201907230,site,TOR02
1277,TOR201907230,date,2019/07/23
1278,TOR201907230,number,0
1279,TOR201907230,starttime,7:08PM
1280,TOR201907230,daynight,night
1281,TOR201907230,usedh,true
1282,TOR201907230,umphome,mahrn901
1283,TOR201907230,ump1b,culbf901
1284,TOR201907230,ump2b,reybd901
1285,TOR201907230,ump3b,nauep901
1286,TOR201907230,howscored,park
1287,TOR201907230,pitches,pitches
1288,TOR201907230,oscorer,lajor701
1289,TOR201907230,temp,77
1290,TOR201907230,winddir,fromcf
1291,TOR201907230,windspeed,8
1292,TOR201907230,fieldcond,unknown
1293,TOR201907230,precip,unknown
1294,TOR201907230,sky,sunny
1295,TOR201907230,timeofgame,199
1296,TOR201907230,attendance,22186
1297,TOR201907230,wp,gilek001
1298,TOR201907230,lp,olsot002
1299,TOR201907230,save,
1300,TOR201907240,visteam,CLE
1301,TOR201907240,hometeam,TOR
1302,TOR201907240,site,TOR02
1303,TOR201907240,date,2019/07/24
1304,TOR201907240,number,0
1305,TOR201907240,starttime,7:09PM
1306,TOR201907240,daynight,night
1307,TOR201907240,usedh,true
1308,TOR201907240,umphome,culbf901
1309,TOR201907240,ump1b,reybd901
1310,TOR201907240,ump2b,nauep901
1311,TOR201907240,ump3b,mahrn901
1312,TOR201907240,howscored,park
1313,TOR201907240,pitches,pitches
1314,TOR201907240,oscorer,lajor701
1315,TOR201907240,temp,77
1316,TOR201907240,winddir,fromcf
1317,TOR201907240,windspeed,4
1318,TOR201907240,fieldcond,unknown
1319,TOR201907240,precip,unknown
1320,TOR201907240,sky,cloudy
1321,TOR201907240,timeofgame,144
1322,TOR201907240,attendance,25385
1323,TOR201907240,wp,biebs001
1324,TOR201907240,lp,strom001
1325,TOR201907240,save,
1326,TOR201907260,visteam,TBA
1327,TOR201907260,hometeam,TOR
1328,TOR201907260,site,TOR02
1329,TOR201907260,date,2019/07/26
1330,TOR201907260,number,0
1331,TOR201907260,starttime,7:08PM
1332,TOR201907260,daynight,night
1333,TOR201907260,usedh,true
1334,TOR201907260,umphome,mealj901
1335,TOR201907260,ump1b,carav901
1336,TOR201907260,ump2b,libkj901
1337,TOR201907260,ump3b,morag901
1338,TOR201907260,howscored,park
1339,TOR201907260,pitches,pitches
1340,TOR201907260,oscorer,moreh701
1341,TOR201907260,temp,79
1342,TOR201907260,winddir,tocf
1343,TOR201907260,windspeed,6
1344,TOR201907260,fieldcond,unknown
1345,TOR201907260,precip,unknown
1346,TOR201907260,sky,cloudy
1347,TOR201907260,timeofgame,176
1348,TOR201907260,attendance,22767
1349,TOR201907260,wp,yarbr001
1350,TOR201907260,lp,waguj001
1351,TOR201907260,save,pochc001
1352,TOR201907270,visteam,TBA
1353,TOR201907270,hometeam,TOR
1354,TOR201907270,site,TOR02
1355,TOR201907270,date,2019/07/27
1356,TOR201907270,number,0
1357,TOR201907270,starttime,3:09PM
1358,TOR201907270,daynight,day
1359,TOR201907270,usedh,true
1360,TOR201907270,umphome,carav901
1361,TOR201907270,ump1b,libkj901
1362,TOR201907270,ump2b,morag901
1363,TOR201907270,ump3b,mealj901
1364,TOR201907270,howscored,park
1365,TOR201907270,pitches,pitches
1366,TOR201907270,oscorer,starh701
1367,TOR201907270,temp,68
1368,TOR201907270,winddir,unknown
1369,TOR201907270,windspeed,0
1370,TOR201907270,fieldcond,unknown
1371,TOR201907270,precip,unknown
1372,TOR201907270,sky,dome
1373,TOR201907270,timeofgame,247
1374,TOR201907270,attendance,28204
1375,TOR201907270,wp,hudsd001
1376,TOR201907270,lp,pagae001
1377,TOR201907270,save,
1378,TOR201907280,visteam,TBA
1379,TOR201907280,hometeam,TOR
1380,TOR201907280,site,TOR02
1381,TOR201907280,date,2019/07/28
1382,TOR201907280,number,0
1383,TOR201907280,starttime,1:08PM
1384,TOR201907280,daynight,day
1385,TOR201907280,usedh,true
1386,TOR201907280,umphome,libkj901
1387,TOR201907280,ump1b,morag901
1388,TOR201907280,ump2b,mealj901
1389,TOR201907280,ump3b,carav901
1390,TOR201907280,howscored,park
1391,TOR201907280,pitches,pitches
1392,TOR201907280,oscorer,starh701
1393,TOR201907280,temp,68
1394,TOR201907280,winddir,unknown
1395,TOR201907280,windspeed,0
1396,TOR201907280,fieldcond,unknown
1397,TOR201907280,precip,unknown
1398,TOR201907280,sky,dome
1399,TOR201907280,timeofgame,250
1400,TOR201907280,attendance,24542
1401,TOR201907280,wp,roe-c001
1402,TOR201907280,lp,hudsd001
1403,TOR201907280,save,castd002
1404,TOR201908080,visteam,NYA
1405,TOR201908080,hometeam,TOR
1406,TOR201908080,site,TOR02
1407,TOR201908080,date,2019/08/08
1408,TOR201908080,number,0
1409,TOR201908080,starttime,7:08PM
1410,TOR201908080,daynight,night
1411,TOR201908080,usedh,true
1412,TOR201908080,umphome,wolfj901
1413,TOR201908080,ump1b,segac901
1414,TOR201908080,ump2b,iassd901
1415,TOR201908080,ump3b,gonzm901
1416,TOR201908080,howscored,park
1417,TOR201908080,pitches,pitches
1418,TOR201908080,oscorer,starh701
1419,TOR201908080,temp,78
1420,TOR201908080,winddir,ltor
1421,TOR201908080,windspeed,15
1422,TOR201908080,fieldcond,unknown
1423,TOR201908080,precip,unknown
1424,TOR201908080,sky,cloudy
1425,TOR201908080,timeofgame,186
1426,TOR201908080,attendance,34108
1427,TOR201908080,wp,germd001
1428,TOR201908080,lp,pannt001
1429,TOR201908080,save,cessl001
1430,TOR201908090,visteam,NYA
1431,TOR201908090,hometeam,TOR
1432,TOR201908090,site,TOR02
1433,TOR201908090,date,2019/08/09
1434,TOR201908090,number,0
1435,TOR201908090,starttime,7:08PM
1436,TOR201908090,daynight,night
1437,TOR201908090,usedh,true
1438,TOR201908090,umphome,segac901
1439,TOR201908090,ump1b,iassd901
1440,TOR201908090,ump2b,gonzm901
1441,TOR201908090,ump3b,wolfj901
1442,TOR201908090,howscored,park
1443,TOR201908090,pitches,pitches
1444,TOR201908090,oscorer,starh701
1445,TOR201908090,temp,75
1446,TOR201908090,winddir,ltor
1447,TOR201908090,windspeed,15
1448,TOR201908090,fieldcond,unknown
1449,TOR201908090,precip,unknown
1450,TOR201908090,sky,cloudy
1451,TOR201908090,timeofgame,176
1452,TOR201908090,attendance,25782
1453,TOR201908090,wp,reids001
1454,TOR201908090,lp,happj001
